name,poi_class,display_category,lon,lat,ring_mi
,,Bar,-81.62391,30.146250000000002,5
,,Home Service,-81.621842,30.148109000000005,5
,,Personal Or Beauty Service,-81.621178,30.146481000000005,5
,,Specialty Store,-81.621087736826,30.146076611315994,5
,,Uncategorized,-81.6195122,30.1473866,5
,,Elementary School,-81.60724042,30.15818773,5
,,Social Or Community Service,-81.60703,30.15783,5
,,Uncategorized,-81.60458320000001,30.158694499999996,5
,,Elementary School,-81.60447831,30.15826238,5
,,Christian Place Of Worship,-81.60450132,30.158300199999992,5
,,Home Service,-81.6036242732942,30.15029290301821,5
,,Professional Service,-81.60202,30.151060000000008,5
,,Financial Service,-81.60049948,30.154365199999997,5
,,Community And Government,-81.60041017,30.15862889,5
,,Financial Service,-81.6004643799918,30.154293528150244,5
,,Financial Service,-81.60032772,30.14790029,5
,,Uncategorized,-81.600334,30.14791099999999,5
,,Bar,-81.59602318225812,30.14752649832304,5
,,Professional Service,-81.59794913298673,30.14942509458771,5
,,Casual Eatery,-81.59877064,30.15383478,5
,,Sport Team,-81.59919814,30.156544479999997,5
,,Food Bank,-81.59916906,30.158124350000005,5
,,Christian Place Of Worship,-81.59913336482404,30.158731656432483,5
,,Technical Service,-81.5954386,30.155143829999993,5
,,Real Estate Service,-81.59651,30.151210000000003,5
,,Uncategorized,-81.595752,30.149312999999996,5
,,Home Service,-81.59413885802874,30.155698301353315,5
,,Christian Place Of Worship,-81.59386822,30.15735878,5
,,Media Service,-81.59362596,30.156511069999997,5
,,Home Service,-81.591384,30.154442000000007,5
,,College University,-81.59132104,30.156518819999995,5
,,Christian Place Of Worship,-81.59132,30.156509999999987,5
,,Preschool,-81.59081349,30.15502457,5
,,Home Service,-81.58657832,30.153629539999987,5
,,Home Service,-81.58829772141347,30.15349173685458,5
,,Real Estate Service,-81.5898242,30.154802799999995,5
,,Park,-81.588987072897,30.16108484211099,5
,,Automotive Service,-81.5882811,30.16315,5
,,Home Service,-81.58919884,30.171507300000005,5
,,Event Or Party Service,-81.5877905488014,30.169673413038293,5
,,Bar,-81.587379455566,30.176366806029996,5
,,Bar,-81.58670764,30.17543489,5
,,Home Service,-81.58746667,30.16547967,5
,,Home Service,-81.5862350463867,30.163133621215792,5
,,Gym,-81.58622,30.161599999999993,5
,,High School,-81.58456802343613,30.162757719779904,5
,,High School,-81.5843206,30.162686600000004,5
,,Sport Field,-81.584624,30.16744781,5
,,Home Service,-81.58579,30.17206,5
,,Uncategorized,-81.58469588697953,30.173539354067355,5
,,Uncategorized,-81.5846710205078,30.173578262329105,5
,,Christian Place Of Worship,-81.58464012,30.173391229999993,5
,,Home Service,-81.58484265720807,30.168974160755354,5
,,Uncategorized,-81.584023,30.169607,5
,,Uncategorized,-81.58279349627756,30.17122544909807,5
,,Sport Or Fitness Facility,-81.586016,30.159754999999997,5
,,Home Service,-81.5752182006836,30.1567802429199,5
,,Religious Organization,-81.576236661,30.159310014666673,5
,,Christian Place Of Worship,-81.57626338815295,30.1594842021947,5
,,Hindu Place Of Worship,-81.5768634,30.16071799000001,5
,,Elementary School,-81.57492605,30.16070011,5
,,Travel Service,-81.57465756,30.163113730000003,5
,,Social Or Community Service,-81.57623291015601,30.166500980765996,5
,,Uncategorized,-81.576652526855,30.170509965144003,5
,,Uncategorized,-81.5771882,30.172687699999997,5
,,Home Service,-81.577794,30.172441000000003,5
,,Uncategorized,-81.5790888,30.1736742,5
,,Media Service,-81.57879139,30.16979703000001,5
,,Social Or Community Service,-81.579483,30.16103499999999,5
,,Family Service,-81.58190872,30.180252399999993,5
,,Hardware Home And Garden Store,-81.5807447810393,30.177986623683918,5
,,Home Service,-81.5807447810393,30.177986623683918,5
,,Home Service,-81.5807447810393,30.177986623683918,5
,,Real Estate Service,-81.5807447810393,30.177986623683918,5
,,Home Service,-81.5807447810393,30.177986623683918,5
,,Uncategorized,-81.5807447810393,30.177986623683918,5
,,Specialty School,-81.58228049,30.192897659999996,3
,,Place Of Learning,-81.57986251,30.193787010000005,3
,,Hardware Home And Garden Store,-81.5794105,30.1923409,3
,,Home Service,-81.57934046,30.1927266,3
,,Home Service,-81.57868698,30.182624690000004,5
,,Social Or Community Service,-81.5800095,30.182050700000005,5
,,Home Service,-81.57930884,30.179459110000003,5
,,Home Service,-81.5781293,30.183538399999993,5
,,Hospital,-81.5754276008991,30.183937743146075,5
,,Home Service,-81.57516269999999,30.187987499999988,5
,,Home Service,-81.57480731,30.18785455,5
,,Warehouse Club Store,-81.57480799,30.187886579999997,5
,,Home Service,-81.57485,30.188023,5
,,Home Service,-81.574935,30.187147999999993,5
,,Manufacturer,-81.574814,30.189496,5
,,Uncategorized,-81.5749035,30.189732099999993,5
,,Home Service,-81.5749035,30.189732099999993,5
,,Laundry Service,-81.5749035,30.189732099999993,5
,,Home Service,-81.5749035,30.189732099999993,5
,,Home Service,-81.5749035,30.189732099999993,5
,,B2B Service,-81.57523648104493,30.189290936490462,5
,,Supplier Or Distributor,-81.57517611980438,30.190736129879944,5
,,B2B Office And Professional Service,-81.57626402,30.192465330000005,3
,,Art Gallery,-81.576288,30.193088000000003,3
,,Home Service,-81.57625173,30.193916670000007,3
,,Hardware Home And Garden Store,-81.57652863,30.19391589,3
,,Vehicle Dealer,-81.5766204,30.193557,3
,,B2B Service,-81.57660843,30.192675519999995,3
,,Food And Beverage Store,-81.57688154,30.194109810000004,3
,,Home Service,-81.5768192,30.194275599999994,3
,,Personal Or Beauty Service,-81.57705759,30.194112879999985,3
,,Food And Beverage Store,-81.57714331,30.194029260000004,3
,,Arcade,-81.577418,30.193828,3
,,Animal Or Pet Service,-81.57746333,30.193910200000005,3
,,Home Service,-81.5774875,30.193363,3
,,Uncategorized,-81.577453,30.192764999999998,3
,,Casual Eatery,-81.57726619577535,30.192231089216783,3
,,Uncategorized,-81.57733159601699,30.19221600321315,3
,,Building Or Construction Service,-81.57747,30.188218999999997,5
,,Outpatient Care Facility,-81.5774423,30.188253699999997,5
,,Real Estate Service,-81.577164,30.188825999999995,5
,,Automotive Service,-81.577164,30.188825999999995,5
,,Real Estate Service,-81.5777961,30.1887578,5
,,Health Care,-81.577951,30.188739999999996,5
,,Real Estate Service,-81.5776373,30.188370360000004,5
,,Building Or Construction Service,-81.57764375,30.18840763,5
,,Financial Service,-81.57767312,30.18854707999999,5
,,Hardware Home And Garden Store,-81.57750460000001,30.188471799999984,5
,,Hardware Home And Garden Store,-81.57751160152732,30.188389219780912,5
,,Corporate Or Business Office,-81.57755940919303,30.18843554277969,5
,,Financial Service,-81.57754181872559,30.1884969537146,5
,,Hardware Home And Garden Store,-81.57754181872559,30.1884969537146,5
,,Uncategorized,-81.5775299072266,30.188497543335,5
,,Real Estate Service,-81.5775314,30.188503059999995,5
,,Uncategorized,-81.5775993,30.188564400000004,5
,,Home Service,-81.57760958,30.188426240000002,5
,,Real Estate Service,-81.57751007,30.18822515,5
,,Arts Crafts And Hobby Store,-81.577848,30.186793999999992,5
,,Uncategorized,-81.5783873,30.1884015,5
,,Senior Living Facility,-81.5783873,30.1884015,5
,,Uncategorized,-81.5783873,30.1884015,5
,,Hardware Home And Garden Store,-81.578186,30.188151,5
,,Home Service,-81.578126,30.18809900000001,5
,,Dental Clinic,-81.57799853,30.188597359999992,5
,,Wellness Service,-81.57808859,30.188620049999997,5
,,Financial Service,-81.578077,30.188685999999993,5
,,Specialty Store,-81.57809,30.188715000000006,5
,,Legal Service,-81.57809026085016,30.188714539824378,5
,,Legal Service,-81.57802709,30.188606990000004,5
,,Wellness Service,-81.578022,30.188729999999996,5
,,Wellness Service,-81.578015,30.188702,5
,,Fashion And Apparel Store,-81.57821,30.18863,5
,,Real Estate Service,-81.57821,30.18863,5
,,Corporate Or Business Office,-81.57821,30.18863,5
,,Real Estate Service,-81.57821,30.18863,5
,,Building Or Construction Service,-81.5775082,30.192831400000006,3
,,Supplier Or Distributor,-81.5776346,30.193329000000006,3
,,Storage Facility,-81.57769,30.19406199999999,3
,,Casual Eatery,-81.57776322,30.19385493,3
,,Financial Service,-81.578072,30.194174,3
,,Discount Store,-81.57810058,30.193805250000008,3
,,Uncategorized,-81.5782425,30.192654799999993,3
,,Uncategorized,-81.5782792,30.1926125,3
,,Place Of Learning,-81.577949,30.194739,3
,,Discount Store,-81.5779494,30.194739199999997,3
,,Christian Place Of Worship,-81.57774788,30.195063470000004,3
,,Personal Or Beauty Service,-81.57776,30.19492,3
,,Home Service,-81.57769699,30.195083509999993,3
,,Uncategorized,-81.5780008,30.198122499999993,3
,,Building Or Construction Service,-81.57658065,30.20308721,3
,,Event Or Party Service,-81.57539572,30.199680009999998,3
,,Sport Or Fitness Facility,-81.57513772,30.199408990000002,3
,,Corporate Or Business Office,-81.57559900000001,30.203167999999994,3
,,Event Or Party Service,-81.575836,30.199798,3
,,Hardware Home And Garden Store,-81.576392,30.203999000000003,3
,,Specialty Store,-81.5763565,30.204222800000004,3
,,Auto Dealer,-81.57578993,30.205557819999996,3
,,Auto Dealer,-81.575735,30.205459,3
,,Hardware Home And Garden Store,-81.5755852,30.204104699999995,3
,,Place Of Learning,-81.575612,30.203284,3
,,Home Service,-81.575531,30.203266,3
,,Uncategorized,-81.57534790039061,30.203311920165994,3
,,Automotive Service,-81.57501052,30.20412583,3
,,Technical Service,-81.57468600000001,30.203659000000002,3
,,Automotive Service,-81.577003,30.205940999999996,3
,,Building Or Construction Service,-81.57678945,30.205205460000006,3
,,Complementary And Alternative Medicine,-81.57743734,30.205728819999997,3
,,Food And Beverage Store,-81.577404,30.205724999999994,3
,,Specialty Store,-81.577404,30.205724999999994,3
,,Diagnostics Imaging Or Lab Service,-81.57734435,30.205627090000007,3
,,Ground Transport Facility Or Service,-81.57716,30.206223750000003,3
,,Convenience Store,-81.5774981,30.206787999999992,3
,,Convenience Store,-81.5779474349,30.206524552849796,3
,,Specialty Store,-81.5779345,30.206513439999995,3
,,Personal Or Beauty Service,-81.57751877,30.2058958,3
,,Fitness Studio,-81.57756093,30.205652279999992,3
,,Building Or Construction Service,-81.57835231,30.2046131,3
,,Automotive Service,-81.57831036,30.20638206,3
,,Hardware Home And Garden Store,-81.57803369,30.205720889999995,3
,,Automotive Service,-81.57798397,30.206842669999993,3
,,Hardware Home And Garden Store,-81.5783335,30.2074689,3
,,Storage Facility,-81.57820736,30.208563229999996,3
,,Ground Transport Facility Or Service,-81.577843,30.20766400000001,3
,,Automotive Service,-81.57762232,30.207887150000005,3
,,Shopping,-81.57761,30.208529999999993,3
,,Manufacturer,-81.57782929000001,30.208923440000003,3
,,Automotive Service,-81.57924828,30.210213410000005,3
,,Specialty Store,-81.579413,30.210963999999997,3
,,Home Service,-81.579496,30.210964999999998,3
,,Financial Service,-81.5796647965908,30.209879726171494,3
,,Specialty Store,-81.57974598,30.210862589999994,3
,,Hardware Home And Garden Store,-81.58033419,30.210119109999997,3
,,Real Estate Service,-81.580336,30.210096999999998,3
,,Supplier Or Distributor,-81.58033967,30.210118910000006,3
,,Taxi Or Ride Share Service,-81.58033642,30.21001462,3
,,Professional Service,-81.58026,30.21005999999999,3
,,Home Service,-81.58024565000001,30.210153529999996,3
,,Professional Service,-81.58022909,30.210134039999996,3
,,Professional Service,-81.58022297,30.210186689999993,3
,,Casual Eatery,-81.58015431,30.21014454,3
,,Home Service,-81.58015025,30.210034330000003,3
,,Home Service,-81.58008668,30.210003409999995,3
,,Auto Dealer,-81.580104,30.20930800000001,3
,,Supplier Or Distributor,-81.579664,30.20882699999999,3
,,Specialty Store,-81.57964338,30.20632131,3
,,Home Service,-81.57968,30.20639,3
,,Wholesaler,-81.57968,30.20639,3
,,Ground Transport Facility Or Service,-81.57968,30.20639,3
,,Sport Or Fitness Facility,-81.58036761,30.20746908,3
,,Home Service,-81.58033491,30.206344490000006,3
,,Home Service,-81.58036237587555,30.206371253462347,3
,,Home Service,-81.57917817,30.204144080000006,3
,,Real Estate Service,-81.579015,30.204193,3
,,Vehicle Dealer,-81.57905209,30.204124880000006,3
,,Corporate Or Business Office,-81.57902573677504,30.204213306193317,3
,,Ground Transport Facility Or Service,-81.579239,30.205127999999988,3
,,Automotive Service,-81.57925639,30.20555297,3
,,Sporting Goods Store,-81.57884400000002,30.205388999999997,3
,,Hardware Home And Garden Store,-81.57873664,30.20540341999999,3
,,Manufacturer,-81.578813,30.20730199999999,3
,,Social Or Community Service,-81.57856299,30.204930190000002,3
,,Manufacturer,-81.57850517,30.20487356,3
,,Home Service,-81.57846232018393,30.204687320606293,3
,,Home Service,-81.57857355000002,30.204649780000008,3
,,Home Service,-81.57853891,30.204712129999997,3
,,Real Estate Service,-81.57853827,30.20471982999999,3
,,B2B Office And Professional Service,-81.578516,30.20474099999999,3
,,Automotive Service,-81.57884666,30.205353699999993,3
,,Uncategorized,-81.578812,30.204302000000006,3
,,Animal And Pet Store,-81.5788155,30.204307799999995,3
,,Automotive Service,-81.57881164550781,30.204301834106452,3
,,Home Service,-81.57874759,30.20400654999999,3
,,Home Service,-81.5789128,30.2040042,3
,,Building Or Construction Service,-81.5789128,30.2040042,3
,,Hardware Home And Garden Store,-81.5789128,30.2040042,3
,,Automotive Service,-81.5788979,30.203770499999997,3
,,Home Service,-81.578849,30.203884399999996,3
,,Automotive Service,-81.578617871902,30.204103493475337,3
,,Home Service,-81.57850207,30.203973359999996,3
,,Supplier Or Distributor,-81.57978,30.20127,3
,,Social Or Community Service,-81.58057581,30.197981139999992,3
,,Home Service,-81.5817702140585,30.202949590661653,3
,,Public Utility,-81.58185,30.20295,3
,,Electronics Store,-81.58185,30.20295,3
,,Corporate Or Business Office,-81.58186149,30.202830639999995,3
,,Specialty School,-81.58188858,30.20306056,3
,,Uncategorized,-81.58186362071004,30.203903055107084,3
,,Home Service,-81.581854,30.204243000000005,3
,,Uncategorized,-81.5819064843767,30.204179936735155,3
,,Professional Service,-81.58194564,30.203835489999996,3
,,Flowers And Gifts Store,-81.58227278,30.205650319999993,3
,,Electronics Store,-81.58225487,30.205637730000003,3
,,Hardware Home And Garden Store,-81.58219326,30.20632264,3
,,Wellness Service,-81.5819064,30.206038,3
,,Shopping,-81.58196,30.20569000000001,3
,,Food And Beverage Store,-81.58196472,30.205656590000007,3
,,Electronics Store,-81.581972,30.205656,3
,,Restaurant,-81.58192418,30.20574303,3
,,Animal Or Pet Service,-81.58190697917365,30.205671001654085,3
,,Technical Service,-81.58165125,30.206332739999993,3
,,Home Service,-81.581772,30.20636200000001,3
,,Hardware Home And Garden Store,-81.581474,30.206879999999995,3
,,Automotive Service,-81.5815295,30.20620359999999,3
,,Home Service,-81.58138735,30.20555437,3
,,Manufacturer,-81.58112256,30.203963249999994,3
,,Manufacturer,-81.580859,30.20513499999999,3
,,Home Service,-81.58103593,30.204110589999996,3
,,Uncategorized,-81.580552,30.206095999999988,3
,,Specialty Store,-81.580673,30.20662799999999,3
,,Home Service,-81.580772,30.206607,3
,,Environmental Or Ecological Service,-81.58097634614164,30.206573809199156,3
,,Real Estate Service,-81.58095875385908,30.206635217681132,3
,,Home Service,-81.5809097290039,30.206634521484403,3
,,Hardware Home And Garden Store,-81.58091093456127,30.206588890617724,3
,,Hardware Home And Garden Store,-81.580911,30.206588999999997,3
,,Uncategorized,-81.58091093456127,30.206588890617724,3
,,Vehicle Parts Store,-81.58091093456127,30.206588890617724,3
,,Hardware Home And Garden Store,-81.58091093456127,30.206588890617724,3
,,Home Service,-81.5809492,30.20603750000001,3
,,Uncategorized,-81.5809492,30.20603750000001,3
,,Uncategorized,-81.5809492,30.20603750000001,3
,,Home Service,-81.581095,30.206772,3
,,Home Service,-81.5810182,30.209639999999993,3
,,Home Service,-81.5810182,30.209639999999993,3
,,Hardware Home And Garden Store,-81.580638,30.210228999999998,3
,,Home Service,-81.5806579589844,30.209997177123995,3
,,Event Or Party Service,-81.58061009964403,30.20998466712157,3
,,Real Estate Service,-81.580604,30.210013999999994,3
,,Specialty Store,-81.580598,30.210027000000004,3
,,Hardware Home And Garden Store,-81.580598,30.210027000000004,3
,,Home Service,-81.580595,30.210025,3
,,B2B Service,-81.580595,30.210025,3
,,Gym,-81.5805145,30.209984,3
,,Supplier Or Distributor,-81.5807339,30.211647099999993,3
,,Manufacturer,-81.58079147,30.2109899,3
,,Home Service,-81.58086,30.20973100000001,3
,,Home Service,-81.58087827,30.209744910000005,3
,,Home Service,-81.58095969,30.210055200000006,3
,,Supplier Or Distributor,-81.581204,30.211349000000002,3
,,Home Service,-81.58128369000002,30.211795489999997,3
,,Home Service,-81.58224330000002,30.209137659999996,3
,,Lodging,-81.58303639,30.21063278,3
,,Supplier Or Distributor,-81.58293255393711,30.210194842132754,3
,,B2B Service,-81.58302170000002,30.210184299999998,3
,,Professional Service,-81.58293118,30.210234689999997,3
,,Flowers And Gifts Store,-81.582842,30.209872,3
,,Home Service,-81.58284,30.209795,3
,,B2B Transportation And Storage Service,-81.58287118,30.20863934,3
,,Home Service,-81.58285399248958,30.208549716145008,3
,,Hardware Home And Garden Store,-81.582621,30.209308000000004,3
,,Automotive Service,-81.58265101,30.20725388,3
,,Event Or Party Service,-81.582668,30.205680999999995,3
,,Personal Or Beauty Service,-81.582754,30.205693000000004,3
